,,,30:54:00,,Super Tower Bonus,lvl 4,1d  6h 54m,1.092 042%,231.94 B,36d 11h 52m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 92,x2.84,x1.84,x2.76,,x2.84,,,,,,,,,,,,23,22,25,1,17,1,1,5,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.44,105%,100%,x1.00,x1.00,"12,560,589",85%,85%,19.26,10.00%,7.20,26.68,28.01,x1.90,x5.48,x81.93,5.15%,2.05,x1.60,x1.00,x1.00,x614.24,100.00%,1.00,0.58,59.80,0.00,0.00,1.50,7.426E+01,2.319E+11,,1.46,2.35E+11,2.36E+11,,2.34E+11,2.33E+11,2.34E+11,2.35E+11,,,2.34E+11,2.34E+11,2.32E+11,,,,,,,,,,,0.973710%,1.086667%,1.005426%,,1.008789%,0.328850%,0.751858%,0.815261%,,,0.861450%,0.960640%,0.003888%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,30:44:00,,Attack Speed,lvl 22,1d  6h 44m,1.086 667%,235.17 B,37d 18h 36m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 93,x2.86,x1.86,x2.79,,x2.86,,,,,,,,,,,,23,23,25,1,17,1,1,5,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.44,105%,100%,x1.00,x1.00,"12,560,589",85%,85%,19.26,10.00%,7.20,26.68,28.01,x1.90,x5.55,x81.93,5.15%,2.05,x1.60,x1.00,x1.00,x622.80,100.00%,1.00,0.58,60.63,0.00,0.00,1.50,7.529E+01,2.352E+11,,1.46,2.38E+11,2.39E+11,,2.37E+11,2.36E+11,2.37E+11,2.38E+11,,,2.37E+11,2.38E+11,2.35E+11,,,,,,,,,,,0.973710%,0.960867%,1.005424%,,1.008804%,0.328850%,0.751860%,0.815273%,,,0.861450%,0.960640%,0.003835%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,16:25:00,,Damage / Meter,lvl 17,0d 16h 25m,1.008 804%,236.79 B,38d 11h  1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 94,x2.88,x1.88,x2.82,,x2.88,,,,,,,,,,,,23,23,25,1,18,1,1,5,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.44,105%,100%,x1.00,x1.00,"12,560,589",85%,85%,19.26,10.00%,7.20,26.68,28.01,x1.90,x5.55,x81.93,5.23%,2.07,x1.60,x1.00,x1.00,x627.64,100.00%,1.00,0.58,60.63,0.00,0.00,1.50,7.529E+01,2.368E+11,,1.46,2.40E+11,2.41E+11,,2.38E+11,2.38E+11,2.39E+11,2.40E+11,,,2.39E+11,2.39E+11,2.37E+11,,,,,,,,,,,0.973710%,0.960874%,1.005337%,,0.871787%,0.328851%,0.751943%,0.815982%,,,0.861450%,0.960640%,0.003808%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,41:56:00,,Critical Factor,lvl 25,1d 17h 56m,1.005 337%,240.95 B,40d  4h 57m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 95,x2.90,x1.90,x2.85,,x2.90,,,,,,,,,,,,23,23,26,1,18,1,1,5,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.44,105%,100%,x1.00,x1.00,"12,560,589",85%,85%,19.60,10.00%,7.20,27.14,28.47,x1.90,x5.55,x81.93,5.23%,2.07,x1.60,x1.00,x1.00,x627.64,100.00%,1.00,0.58,60.63,0.00,0.00,1.50,7.550E+01,2.410E+11,,1.46,2.44E+11,2.45E+11,,2.43E+11,2.42E+11,2.43E+11,2.44E+11,,,2.43E+11,2.43E+11,2.41E+11,,,,,,,,,,,0.973710%,0.960872%,0.898895%,,0.871597%,0.328879%,0.751987%,0.815804%,,,0.861450%,0.960640%,0.003815%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,34:14:00,,Damage,lvl 23,1d 10h 14m,0.973 710%,244.3 B,41d 15h 11m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 96,x2.92,x1.92,x2.88,,x2.92,,,,,,,,,,,,24,23,26,1,18,1,1,5,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.46,105%,100%,x1.00,x1.00,"12,735,042",85%,85%,19.60,10.00%,7.20,27.14,28.47,x1.90,x5.55,x81.93,5.23%,2.07,x1.60,x1.00,x1.00,x627.64,100.00%,1.00,0.58,60.63,0.00,0.00,1.50,7.550E+01,2.443E+11,,1.48,2.48E+11,2.49E+11,,2.46E+11,2.45E+11,2.46E+11,2.48E+11,,,2.47E+11,2.47E+11,2.44E+11,,,,,,,,,,,0.865936%,0.960872%,0.898895%,,0.871597%,0.328879%,0.751987%,0.815804%,,,0.861450%,0.960640%,0.003815%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,34:14:00,,Attack Speed,lvl 23,1d 10h 14m,0.960 872%,247.65 B,43d  1h 25m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 97,x2.94,x1.94,x2.91,,x2.94,,,,,,,,,,,,24,24,26,1,18,1,1,5,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.46,105%,100%,x1.00,x1.00,"12,735,042",85%,85%,19.60,10.00%,7.20,27.14,28.47,x1.90,x5.62,x81.93,5.23%,2.07,x1.60,x1.00,x1.00,x636.26,100.00%,1.00,0.58,61.46,0.00,0.00,1.50,7.653E+01,2.476E+11,,1.48,2.51E+11,2.52E+11,,2.49E+11,2.49E+11,2.50E+11,2.51E+11,,,2.50E+11,2.50E+11,2.48E+11,,,,,,,,,,,0.865936%,0.853505%,0.898894%,,0.871609%,0.328879%,0.751989%,0.815816%,,,0.861450%,0.960640%,0.003763%,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
,,,24:59:00,,Improve Trade-off Perks,lvl 1,1d  0h 59m,0.960 640%,250.12 B,44d  2h 24m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 98,x2.96,x1.96,x2.94,,x2.96,,,,,,,,,,,,24,24,26,1,18,1,1,5,1,1,6,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.46,105%,101%,x1.00,x1.00,"12,862,393",85%,85%,19.60,10.00%,7.20,27.14,28.47,x1.90,x5.62,x81.93,5.23%,2.07,x1.60,x1.00,x1.00,x636.26,100.00%,1.00,0.58,61.46,0.00,0.00,1.50,7.653E+01,2.501E+11,,1.48,2.53E+11,2.54E+11,,2.52E+11,2.51E+11,2.52E+11,2.54E+11,,,2.53E+11,2.53E+11,2.50E+11,,,,,,,,,,,0.865936%,0.853505%,0.898894%,,0.871609%,0.328879%,0.751989%,0.815816%,,,0.861450%,0.610858%,0.003763%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,46:07:00,,Critical Factor,lvl 26,1d 22h  7m,0.898 894%,254.44 B,46d  0h 31m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 99,x2.98,x1.98,x2.97,,x2.98,,,,,,,,,,,,24,24,27,1,18,1,1,5,1,1,6,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.46,105%,101%,x1.00,x1.00,"12,862,393",85%,85%,19.94,10.00%,7.20,27.60,28.93,x1.90,x5.62,x81.93,5.23%,2.07,x1.60,x1.00,x1.00,x636.26,100.00%,1.00,0.58,61.46,0.00,0.00,1.50,7.674E+01,2.544E+11,,1.48,2.58E+11,2.59E+11,,2.56E+11,2.55E+11,2.57E+11,2.58E+11,,,2.57E+11,2.57E+11,2.55E+11,,,,,,,,,,,0.865936%,0.853503%,0.806614%,,0.871417%,0.328906%,0.752031%,0.815636%,,,0.861450%,0.610858%,0.003770%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,18:52:00,,Damage / Meter,lvl 18,0d 18h 52m,0.871 417%,256.19 B,46d 19h 23m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 100,x3.00,,,,,,,,,,,,,,,,24,24,27,1,19,1,1,5,1,1,6,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.46,105%,101%,x1.00,x1.00,"12,862,393",85%,85%,19.94,10.00%,7.20,27.60,28.93,x1.90,x5.62,x81.93,5.30%,2.09,x1.60,x1.00,x1.00,x641.17,100.00%,1.00,0.58,61.46,0.00,0.00,1.50,7.674E+01,2.562E+11,,1.48,2.60E+11,2.61E+11,,2.58E+11,2.57E+11,2.58E+11,2.60E+11,,,2.59E+11,2.59E+11,2.56E+11,,,,,,,,,,,0.865936%,0.853509%,0.806541%,,0.758894%,0.328907%,0.752113%,0.816338%,,,0.861450%,0.610858%,0.003744%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,37:58:00,,Damage,lvl 24,1d 13h 58m,0.865 936%,259.69 B,48d  9h 21m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,27,1,19,1,1,5,1,1,6,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.48,105%,101%,x1.00,x1.00,"13,038,590",85%,85%,19.94,10.00%,7.20,27.60,28.93,x1.90,x5.62,x81.93,5.30%,2.09,x1.60,x1.00,x1.00,x641.17,100.00%,1.00,0.58,61.46,0.00,0.00,1.50,7.674E+01,2.597E+11,,1.50,2.63E+11,2.64E+11,,2.61E+11,2.61E+11,2.62E+11,2.63E+11,,,2.62E+11,2.62E+11,2.60E+11,,,,,,,,,,,0.773428%,0.853509%,0.806541%,,0.758894%,0.328907%,0.752113%,0.816338%,,,0.861450%,0.610858%,0.003744%,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,,,26:32:00,,Standard Perks Bonus,lvl 6,1d  2h 32m,0.861 450%,262.17 B,49d 11h 53m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,27,1,19,1,1,5,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.48,106%,101%,x1.00,x1.00,"13,162,767",85%,85%,19.94,10.00%,7.20,27.60,28.93,x1.90,x5.62,x81.93,5.30%,2.09,x1.60,x1.00,x1.00,x641.17,100.00%,1.00,0.58,61.46,0.00,0.00,1.50,7.674E+01,2.622E+11,,1.50,2.66E+11,2.67E+11,,2.64E+11,2.63E+11,2.64E+11,2.66E+11,,,2.65E+11,2.65E+11,2.62E+11,,,,,,,,,,,0.773428%,0.853509%,0.806541%,,0.758894%,0.328907%,0.752113%,0.816338%,,,0.641706%,0.610858%,0.003744%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,37:58:00,,Attack Speed,lvl 24,1d 13h 58m,0.853 509%,265.71 B,51d  1h 51m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,27,1,19,1,1,5,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.48,106%,101%,x1.00,x1.00,"13,162,767",85%,85%,19.94,10.00%,7.20,27.60,28.93,x1.90,x5.70,x81.93,5.30%,2.09,x1.60,x1.00,x1.00,x649.83,100.00%,1.00,0.58,62.29,0.00,0.00,1.50,7.777E+01,2.657E+11,,1.50,2.69E+11,2.70E+11,,2.68E+11,2.67E+11,2.68E+11,2.69E+11,,,2.68E+11,2.68E+11,2.66E+11,,,,,,,,,,,0.773428%,0.761428%,0.806540%,,0.758905%,0.328907%,0.752114%,0.816349%,,,0.641706%,0.610858%,0.003694%,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,40:49:00,,Super Tower Bonus,lvl 5,1d 16h 49m,0.816 349%,269.4 B,52d 18h 40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,27,1,19,1,1,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.48,106%,101%,x1.00,x1.00,"13,162,767",85%,85%,19.94,10.00%,7.20,27.60,28.93,x1.90,x5.70,x81.93,5.30%,2.09,x1.63,x1.00,x1.00,x659.98,100.00%,1.00,0.58,62.29,0.00,0.00,1.50,7.777E+01,2.694E+11,,1.50,2.73E+11,2.74E+11,,2.71E+11,2.70E+11,2.72E+11,2.73E+11,,,2.72E+11,2.72E+11,2.69E+11,,,,,,,,,,,0.773428%,0.761439%,0.806393%,,0.760208%,0.328908%,0.752279%,0.630794%,,,0.641706%,0.610858%,0.003644%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,50:33:00,,Critical Factor,lvl 27,2d  2h 33m,0.806 393%,273.97 B,54d 21h 13m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,28,1,19,1,1,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.48,106%,101%,x1.00,x1.00,"13,162,767",85%,85%,20.27,10.00%,7.20,28.06,29.39,x1.90,x5.70,x81.93,5.30%,2.09,x1.63,x1.00,x1.00,x659.98,100.00%,1.00,0.58,62.29,0.00,0.00,1.50,7.799E+01,2.740E+11,,1.50,2.78E+11,2.79E+11,,2.76E+11,2.75E+11,2.76E+11,2.78E+11,,,2.77E+11,2.77E+11,2.74E+11,,,,,,,,,,,0.773428%,0.761438%,0.726333%,,0.760042%,0.328934%,0.752319%,0.630656%,,,0.641706%,0.610858%,0.003650%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,41:56:00,,Damage,lvl 25,1d 17h 56m,0.773 428%,277.67 B,56d 15h  9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,28,1,19,1,1,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.50,106%,101%,x1.00,x1.00,"13,340,642",85%,85%,20.27,10.00%,7.20,28.06,29.39,x1.90,x5.70,x81.93,5.30%,2.09,x1.63,x1.00,x1.00,x659.98,100.00%,1.00,0.58,62.29,0.00,0.00,1.50,7.799E+01,2.777E+11,,1.52,2.81E+11,2.82E+11,,2.80E+11,2.79E+11,2.80E+11,2.81E+11,,,2.80E+11,2.80E+11,2.78E+11,,,,,,,,,,,0.693892%,0.761438%,0.726333%,,0.760042%,0.328934%,0.752319%,0.630656%,,,0.641706%,0.610858%,0.003650%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,41:56:00,,Attack Speed,lvl 25,1d 17h 56m,0.761 438%,281.37 B,58d  9h  5m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,28,1,19,1,1,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.50,106%,101%,x1.00,x1.00,"13,340,642",85%,85%,20.27,10.00%,7.20,28.06,29.39,x1.91,x5.77,x81.93,5.30%,2.09,x1.63,x1.00,x1.00,x668.77,100.00%,1.00,0.58,63.12,0.00,0.00,1.50,7.902E+01,2.814E+11,,1.52,2.85E+11,2.86E+11,,2.83E+11,2.82E+11,2.84E+11,2.85E+11,,,2.84E+11,2.84E+11,2.81E+11,,,,,,,,,,,0.693892%,0.682332%,0.726332%,,0.760052%,0.328934%,0.752321%,0.630664%,,,0.641706%,0.610858%,0.003602%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,21:31:00,,Damage / Meter,lvl 19,0d 21h 31m,0.760 052%,283.29 B,59d  6h 36m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,28,1,20,1,1,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.50,106%,101%,x1.00,x1.00,"13,340,642",85%,85%,20.27,10.00%,7.20,28.06,29.39,x1.91,x5.77,x81.93,5.38%,2.10,x1.63,x1.00,x1.00,x673.89,100.00%,1.00,0.58,63.12,0.00,0.00,1.50,7.902E+01,2.833E+11,,1.52,2.87E+11,2.88E+11,,2.85E+11,2.84E+11,2.86E+11,2.87E+11,,,2.86E+11,2.86E+11,2.83E+11,,,,,,,,,,,0.693892%,0.682337%,0.726266%,,0.666612%,0.328935%,0.752401%,0.631193%,,,0.641706%,0.610858%,0.003578%,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,27:46:00,,Super Crit Multi,lvl 1,1d  3h 46m,0.752 401%,285.75 B,60d 10h 22m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,28,1,20,1,2,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.50,106%,101%,x1.00,x1.00,"13,340,642",85%,85%,20.27,10.00%,7.34,28.31,29.61,x1.91,x5.77,x81.93,5.38%,2.10,x1.63,x1.00,x1.00,x673.89,100.00%,1.00,0.58,63.12,0.00,0.00,1.50,7.902E+01,2.858E+11,,1.52,2.89E+11,2.91E+11,,2.88E+11,2.87E+11,2.88E+11,2.90E+11,,,2.88E+11,2.89E+11,2.86E+11,,,,,,,,,,,0.693892%,0.682338%,0.726286%,,0.666702%,0.333555%,0.496874%,0.631278%,,,0.641706%,0.610858%,0.003574%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,55:13:00,,Critical Factor,lvl 28,2d  7h 13m,0.726 286%,290.53 B,62d 17h 35m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,29,1,20,1,2,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.50,106%,101%,x1.00,x1.00,"13,340,642",85%,85%,20.61,10.00%,7.34,28.78,30.08,x1.91,x5.77,x81.93,5.38%,2.10,x1.63,x1.00,x1.00,x673.89,100.00%,1.00,0.58,63.12,0.00,0.00,1.50,7.924E+01,2.905E+11,,1.52,2.94E+11,2.95E+11,,2.92E+11,2.92E+11,2.93E+11,2.95E+11,,,2.93E+11,2.93E+11,2.91E+11,,,,,,,,,,,0.693892%,0.682336%,0.656320%,,0.666556%,0.333581%,0.496899%,0.631140%,,,0.641706%,0.610858%,0.003580%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,46:07:00,,Damage,lvl 26,1d 22h  7m,0.693 892%,294.4 B,64d 15h 42m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,26,29,1,20,1,2,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.52,106%,101%,x1.00,x1.00,"13,518,517",85%,85%,20.61,10.00%,7.34,28.78,30.08,x1.91,x5.77,x81.93,5.38%,2.10,x1.63,x1.00,x1.00,x673.89,100.00%,1.00,0.58,63.12,0.00,0.00,1.50,7.924E+01,2.944E+11,,1.54,2.98E+11,2.99E+11,,2.96E+11,2.96E+11,2.97E+11,2.98E+11,,,2.97E+11,2.97E+11,2.94E+11,,,,,,,,,,,0.624707%,0.682336%,0.656320%,,0.666556%,0.333581%,0.496899%,0.631140%,,,0.641706%,0.610858%,0.003580%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,46:07:00,,Attack Speed,lvl 26,1d 22h  7m,0.682 336%,298.26 B,66d 13h 49m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,29,1,20,1,2,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.52,106%,101%,x1.00,x1.00,"13,518,517",85%,85%,20.61,10.00%,7.34,28.78,30.08,x1.91,x5.84,x81.93,5.38%,2.10,x1.63,x1.00,x1.00,x682.74,100.00%,1.00,0.58,63.95,0.00,0.00,1.50,8.027E+01,2.983E+11,,1.54,3.02E+11,3.03E+11,,3.00E+11,2.99E+11,3.01E+11,3.02E+11,,,3.01E+11,3.01E+11,2.98E+11,,,,,,,,,,,0.624707%,0.613586%,0.656320%,,0.666564%,0.333581%,0.496900%,0.631148%,,,0.641706%,0.610858%,0.003534%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,24:22:00,,Damage / Meter,lvl 20,1d  0h 22m,0.666 564%,300.28 B,67d 14h 11m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,29,1,21,1,2,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.52,106%,101%,x1.00,x1.00,"13,518,517",85%,85%,20.61,10.00%,7.34,28.78,30.08,x1.91,x5.84,x81.93,5.46%,2.12,x1.63,x1.00,x1.00,x687.93,100.00%,1.00,0.58,63.95,0.00,0.00,1.50,8.027E+01,3.003E+11,,1.54,3.04E+11,3.05E+11,,3.02E+11,3.01E+11,3.03E+11,3.04E+11,,,3.03E+11,3.03E+11,3.00E+11,,,,,,,,,,,0.624707%,0.613590%,0.656259%,,0.587715%,0.333582%,0.496952%,0.631669%,,,0.641706%,0.610858%,0.003510%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,60:08:00,,Critical Factor,lvl 29,2d 12h  8m,0.656 259%,305.22 B,70d  2h 19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,30,1,21,1,2,6,1,1,7,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.52,106%,101%,x1.00,x1.00,"13,518,517",85%,85%,20.94,10.00%,7.34,29.25,30.54,x1.91,x5.84,x81.93,5.46%,2.12,x1.63,x1.00,x1.00,x687.93,100.00%,1.00,0.58,63.95,0.00,0.00,1.50,8.050E+01,3.052E+11,,1.54,3.09E+11,3.10E+11,,3.07E+11,3.06E+11,3.08E+11,3.09E+11,,,3.08E+11,3.08E+11,3.05E+11,,,,,,,,,,,0.624707%,0.613589%,0.594899%,,0.587586%,0.333606%,0.496976%,0.631530%,,,0.641706%,0.610858%,0.003517%,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,,,35:17:00,,Standard Perks Bonus,lvl 7,1d 11h 17m,0.641 706%,308.1 B,71d 13h 36m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,30,1,21,1,2,6,1,1,8,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.52,107%,101%,x1.00,x1.00,"13,646,050",85%,85%,20.94,10.00%,7.34,29.25,30.54,x1.91,x5.84,x81.93,5.46%,2.12,x1.63,x1.00,x1.00,x687.93,100.00%,1.00,0.58,63.95,0.00,0.00,1.50,8.050E+01,3.081E+11,,1.54,3.12E+11,3.13E+11,,3.10E+11,3.09E+11,3.11E+11,3.12E+11,,,3.11E+11,3.11E+11,3.08E+11,,,,,,,,,,,0.624707%,0.613589%,0.594899%,,0.587586%,0.333606%,0.496976%,0.631530%,,,0.482018%,0.610858%,0.003517%,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,52:06:00,,Super Tower Bonus,lvl 6,2d  4h  6m,0.631 530%,312.32 B,73d 17h 42m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,30,1,21,1,2,7,1,1,8,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.52,107%,101%,x1.00,x1.00,"13,646,050",85%,85%,20.94,10.00%,7.34,29.25,30.54,x1.91,x5.84,x81.93,5.46%,2.12,x1.65,x1.00,x1.00,x698.51,100.00%,1.00,0.58,63.95,0.00,0.00,1.50,8.050E+01,3.123E+11,,1.54,3.16E+11,3.17E+11,,3.14E+11,3.14E+11,3.15E+11,3.17E+11,,,3.15E+11,3.15E+11,3.12E+11,,,,,,,,,,,0.624707%,0.613597%,0.594787%,,0.588557%,0.333609%,0.497080%,0.497183%,,,0.482018%,0.610858%,0.003469%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,50:33:00,,Damage,lvl 27,2d  2h 33m,0.624 707%,316.43 B,75d 20h 15m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,27,30,1,21,1,2,7,1,1,8,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.54,107%,101%,x1.00,x1.00,"13,825,604",85%,85%,20.94,10.00%,7.34,29.25,30.54,x1.91,x5.84,x81.93,5.46%,2.12,x1.65,x1.00,x1.00,x698.51,100.00%,1.00,0.58,63.95,0.00,0.00,1.50,8.050E+01,3.164E+11,,1.56,3.21E+11,3.22E+11,,3.19E+11,3.18E+11,3.19E+11,3.21E+11,,,3.19E+11,3.20E+11,3.17E+11,,,,,,,,,,,0.564482%,0.613597%,0.594787%,,0.588557%,0.333609%,0.497080%,0.497183%,,,0.482018%,0.610858%,0.003469%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,50:33:00,,Attack Speed,lvl 27,2d  2h 33m,0.613 597%,320.52 B,77d 22h 48m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,30,1,21,1,2,7,1,1,8,2,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.54,107%,101%,x1.00,x1.00,"13,825,604",85%,85%,20.94,10.00%,7.34,29.25,30.54,x1.91,x5.91,x81.93,5.46%,2.12,x1.65,x1.00,x1.00,x707.55,100.00%,1.00,0.58,64.78,0.00,0.00,1.50,8.153E+01,3.205E+11,,1.56,3.25E+11,3.26E+11,,3.23E+11,3.22E+11,3.23E+11,3.25E+11,,,3.24E+11,3.24E+11,3.21E+11,,,,,,,,,,,0.564482%,0.553799%,0.594786%,,0.588564%,0.333609%,0.497081%,0.497189%,,,0.482018%,0.610858%,0.003425%,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
,,,38:54:00,,Improve Trade-off Perks,lvl 2,1d 14h 54m,0.610 858%,323.69 B,79d 13h 42m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,30,1,21,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.54,107%,102%,x1.00,x1.00,"13,962,491",85%,85%,20.94,10.00%,7.34,29.25,30.54,x1.91,x5.91,x81.93,5.46%,2.12,x1.65,x1.00,x1.00,x707.55,100.00%,1.00,0.58,64.78,0.00,0.00,1.50,8.153E+01,3.237E+11,,1.56,3.28E+11,3.29E+11,,3.26E+11,3.25E+11,3.26E+11,3.28E+11,,,3.27E+11,3.27E+11,3.24E+11,,,,,,,,,,,0.564482%,0.553799%,0.594786%,,0.588564%,0.333609%,0.497081%,0.497189%,,,0.482018%,0.443951%,0.003425%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
